,home_won
217277,1
199674,1
227599,1
152497,1
419617,1
162378,0
26035,0
195428,1
403333,1
159803,0
22241,1
355005,0
14877,0
153098,0
296851,1
159081,1
206360,1
417860,1
177119,1
106203,1
34089,1
191872,1
77939,0
146075,1
283066,1
330665,1
173443,0
384324,0
124657,0
152875,1
26148,0
294995,1
65224,0
306215,1
201269,0
173917,1
50668,1
396171,0
404778,1
396610,1
369729,1
216345,0
403509,1
95813,0
94252,0
399996,1
256620,1
16203,0
68746,0
296861,1
174667,0
393334,1
329038,1
96310,0
220656,0
258588,1
145177,1
196987,0
259615,0
212989,1
74647,0
195307,1
63072,0
350963,1
94404,0
191471,1
337946,1
210799,1
47519,1
127061,1
94781,1
159752,0
52980,1
15212,1
390599,0
77364,1
67186,1
348116,1
161650,1
297075,1
62034,1
271288,0
166077,1
416997,1
366244,1
294922,1
32288,1
132145,1
155713,0
187360,1
386802,0
310273,1
171658,1
137588,1
48381,0
30196,0
24550,0
171337,1
207033,1
229203,0
281396,1
388898,0
161180,0
414304,0
238517,1
223076,1
230296,1
325368,0
154739,1
255487,1
176052,1
309364,1
196937,0
403663,1
312696,1
283901,1
31175,0
241017,0
199690,1
237728,0
156472,1
361614,0
157275,1
268955,0
39496,0
254024,0
92790,0
390649,0
20985,1
299729,0
40601,1
380299,1
418479,1
232715,1
166577,1
364868,0
413068,0
29999,1
70792,1
255066,0
37296,1
34944,1
19262,1
308193,0
350306,1
153904,0
297241,1
186841,1
115359,1
125928,1
197111,1
155640,0
49423,1
388536,0
308087,0
406471,0
207250,0
276553,1
140708,0
59040,0
184493,1
413829,1
220179,1
237416,0
23302,0
376759,0
40971,0
78139,1
335453,0
352121,0
192368,1
348202,0
196472,0
303087,0
58088,1
179857,1
175896,1
175977,1
174515,0
373918,1
96648,0
324115,0
391587,0
101116,0
123384,1
206889,1
402952,1
56697,1
374744,0
306287,1
232158,1
73837,1
92455,1
265857,0
263831,0
228932,1
31844,0
402537,1
59690,1
225711,1
175340,0
156391,1
50884,0
280783,0
364556,0
101346,1
191666,0
44961,1
108381,0
9101,1
197914,1
249248,1
252227,0
381345,1
301368,0
334020,1
146957,1
170405,1
77271,1
373185,0
362207,0
348201,0
177951,0
375076,1
350194,1
217678,1
304490,0
243090,0
23106,1
35897,0
247389,0
20667,1
405088,0
81065,0
30209,0
263348,1
145224,1
283984,1
6617,0
220963,0
330406,0
189469,1
100711,1
266404,1
61728,0
102850,1
33312,1
199066,0
48210,1
17893,1
205277,1
230040,1
357530,1
208478,1
270072,0
351668,1
160010,0
345476,0
221379,0
232106,0
94209,0
293379,1
94833,1
418785,0
351035,0
305657,1
81655,1
29245,1
338012,1
365498,0
175134,1
151254,0
7081,1
170644,1
365960,1
70454,1
98063,0
357708,1
42256,1
697,0
89832,1
297124,1
76204,0
252947,1
409595,1
103061,1
125185,1
419521,0
411177,0
29458,0
264536,1
26693,0
307793,0
124856,0
198944,0
32581,1
224464,1
79788,1
100794,0
132745,0
370941,0
198580,0
352684,1
38768,0
103437,0
263442,0
68228,0
68979,1
329159,1
375617,1
274194,1
397441,1
310835,1
265811,1
406268,0
131383,1
39671,1
140,1
237186,1
177390,1
328123,1
206144,1
187402,1
340808,0
293464,1
355813,1
114507,0
51770,0
310768,1
406344,1
199306,1
303638,1
407044,0
382617,0
264555,1
157505,1
145932,0
360587,0
322293,0
207508,1
365104,0
328068,0
299368,0
299974,0
181642,1
284914,0
262960,0
419427,0
320928,0
102823,1
22003,1
320536,1
107350,1
419535,0
214094,1
282256,1
25862,1
406446,1
33923,0
420737,0
173121,0
341336,0
404418,1
396890,1
291303,0
361379,0
369644,1
109207,1
93284,1
225655,1
41176,0
93242,0
66221,1
218765,0
245281,1
351283,1
146799,1
288572,0
340285,1
335359,0
138979,1
363329,1
339595,1
212428,1
290171,0
50281,0
415906,0
42768,0
261523,0
109937,1
185759,1
213458,1
393459,1
394900,0
135631,0
294874,1
249228,1
9057,1
297329,1
260413,1
205482,0
50578,1
131288,1
417859,1
329571,1
154029,1
219505,1
235615,0
212795,0
158479,1
188971,0
200700,1
268739,1
251106,0
128816,1
113014,0
272930,0
352578,1
218619,0
421785,0
148053,1
237174,1
100146,1
284371,1
151887,1
131622,0
132914,0
153598,1
105738,1
109923,1
413209,1
275223,0
89000,1
71094,1
334332,1
64471,1
412113,1
69142,0
356447,1
8582,1
80590,1
16073,1
233647,0
379847,1
420065,1
328951,1
280398,1
413685,1
416747,0
39877,0
394623,1
351938,1
345142,1
351817,1
49649,1
325431,1
39327,0
62196,0
418270,0
196589,0
105285,0
171065,0
200660,1
161729,1
136621,1
346977,1
116749,1
336993,1
213688,1
351390,1
157168,1
311066,0
123328,1
131444,1
270781,1
206016,1
255767,1
3703,1
19762,0
157918,0
137604,1
83207,1
68923,1
258525,1
352625,1
244292,1
113091,0
201358,0
82944,1
10362,0
5458,1
115069,0
32121,1
332368,0
311767,0
19135,1
142319,1
230089,0
210600,0
130617,0
49608,1
181522,1
278906,0
290089,1
388345,1
343274,1
20077,1
144520,1
37252,0
90455,0
213989,1
406127,0
340336,1
37753,1
70015,1
204200,0
286351,1
33267,1
44748,1
109465,1
418591,0
89087,1
157588,1
264667,0
164434,1
143092,1
158691,1
200492,1
257614,0
217941,1
198132,1
156916,0
252822,1
288048,1
198442,1
305186,1
184925,0
198575,0
94135,0
6232,0
10297,0
65962,0
377806,1
277935,0
78120,1
229584,1
157921,0
311829,0
726,0
272406,1
163123,1
57110,1
198452,1
384708,0
301169,1
74705,0
375115,1
310989,0
25379,1
243100,0
82298,1
128186,1
413839,1
76879,0
262479,0
225003,1
317893,1
12765,1
31549,1
302309,0
175074,1
72381,1
330994,1
24168,1
164345,1
102485,1
372755,1
59787,0
67451,1
242841,1
112281,1
407136,0
31082,0
141270,0
326720,0
185890,0
403459,1
297743,1
186138,1
235910,0
341968,1
316531,1
167013,0
419494,0
308124,0
370319,0
361777,1
59208,0
59049,0
171207,0
337872,1
315827,0
145328,1
53617,0
211041,1
42876,1
334367,1
132107,1
387652,0
46400,0
83592,0
68415,0
364281,0
274101,1
187738,0
250743,0
206052,1
272944,1
146684,0
337957,1
367237,0
325681,1
420112,0
359258,0
330924,1
300083,0
133919,1
183686,1
207701,1
126737,1
28282,1
218605,0
326008,1
379011,0
223462,1
413255,1
48385,0
368020,1
273156,1
295471,0
199518,1
43203,1
355274,0
202845,1
224864,0
184185,1
342448,1
361125,1
385517,0
129897,1
418560,0
221491,0
63749,0
46618,1
243273,0
223958,1
8551,1
144913,1
353840,0
58042,1
375686,1
200400,1
35460,1
42029,0
393897,0
372700,1
322820,0
260433,1
152798,1
311661,1
44933,0
200681,1
375764,1
52995,1
50591,1
91993,1
292325,0
418176,1
351913,1
158947,1
407006,0
338978,1
25846,1
278916,0
326500,1
80527,1
237451,1
184597,0
401082,1
246791,0
113384,0
107168,0
281923,1
251022,1
371136,1
7321,0
89826,1
298183,1
148938,0
395646,0
250894,1
252581,0
258285,1
179613,1
314103,1
326912,0
123136,0
230566,0
134263,0
277006,1
311614,1
80396,1
419381,0
317668,1
177826,0
226326,1
104238,1
329299,0
385484,1
78486,1
216211,1
793,1
249550,1
176952,1
207766,1
151851,1
143000,0
147950,0
206196,1
205203,1
14990,0
202176,0
68274,0
121241,1
323334,1
168759,1
144459,0
166438,1
344032,1
54675,0
94313,0
155654,0
373076,0
21619,0
65898,0
218670,0
225018,1
97021,1
219079,1
209363,1
315999,0
265980,0
197351,1
203284,0
164539,1
182108,1
159759,0
281653,1
150225,0
78647,1
236018,1
20608,1
393833,0
197903,1
147912,0
247900,1
8786,1
132589,0
165289,0
144364,0
324278,1
179711,0
403058,1
59954,0
375919,1
69209,0
306230,1
194400,1
267336,0
46199,0
167642,1
36884,0
381908,0
414378,0
358002,1
189294,1
287737,1
13464,0
142429,1
220737,0
298949,0
277382,1
128826,1
364214,0
359265,0
191313,0
91714,1
124361,0
395637,0
102597,0
388336,1
72922,1
188386,0
176641,1
81093,0
169119,1
245612,1
40951,0
212820,0
208896,1
178846,1
263590,1
38144,1
94633,0
180496,0
303959,0
299149,0
407410,1
339214,1
32277,1
64536,0
329187,1
416192,0
347698,1
384406,1
190012,1
366211,1
10242,0
147396,1
77588,1
245242,1
150303,1
345859,0
415066,0
263449,0
335438,0
402338,1
214694,0
419314,0
273502,0
258759,0
19025,1
34989,0
112064,0
241286,0
27670,0
410087,0
358593,1
335806,1
21979,1
276652,1
344721,0
176637,1
404552,1
145916,0
353523,1
311929,1
393333,1
340111,0
64942,1
312561,1
211166,1
123746,1
306071,1
404940,0
175113,1
350629,1
252193,0
104540,0
210920,1
51127,1
191911,1
289650,0
177858,0
376864,0
202745,1
396045,0
412787,1
287370,1
329452,1
264217,0
354966,0
217992,0
241937,1
49297,1
181541,1
161218,0
232637,1
374556,0
84143,1
343697,1
147703,1
324595,1
183087,1
248643,1
10289,0
116519,1
75477,1
155811,1
81403,1
412585,1
189550,1
329696,1
190387,1
372387,1
363814,0
185099,0
198224,1
326709,1
45938,1
247204,1
222678,0
228124,1
410427,0
45707,1
129370,1
183258,1
274897,0
19349,1
335367,0
155230,0
18073,1
238500,1
274373,0
26402,0
398010,0
32485,1
351356,1
384921,0
52479,1
153475,1
71888,1
314833,1
216496,1
126701,1
233071,1
385685,0
254118,0
371598,1
49907,1
277252,0
308421,0
172832,1
98821,0
406870,1
118999,0
21859,1
395945,1
204626,0
389370,1
212002,0
158005,1
172763,1
94949,0
38356,1
41263,0
13979,0
202620,1
282693,0
420576,0
389177,1
15922,1
284459,1
259674,0
229871,1
23142,1
239652,1
301344,0
173618,0
253455,0
196789,0
239997,0
208154,0
186696,1
193971,1
328802,1
223283,0
102023,1
185801,1
361823,1
194810,0
408342,1
24602,0
404321,1
984,0
163856,1
97768,0
90968,1
315508,0
226800,0
219665,0
5823,1
295252,1
333282,0
123962,1
235328,1
48851,1
409794,1
271359,0
255518,1
243987,0
171537,1
302199,1
152635,1
128778,1
379061,0
280312,0
370790,1
95475,1
15454,1
195933,0
74282,0
405521,0
202856,1
224006,1
214889,0
40855,0
7002,1
261689,1
193787,1
290626,1
167102,0
197728,0
111818,1
120593,0
242594,1
4796,1
353510,1
97898,0
362963,1
288710,0
9786,1
362910,1
288591,0
192799,0
406677,1
224253,1
253862,1
30904,0
238900,1
170252,0
20325,0
319946,1
346924,1
221029,0
347780,1
158291,0
78827,0
99838,0
376846,0
302609,1
345271,1
374150,0
223852,1
292869,0
168635,1
410872,0
245807,0
325003,1
61212,1
92974,1
396405,0
356633,1
404274,1
319133,0
214484,0
25675,1
27623,0
341437,0
274404,0
256233,0
289867,0
271138,0
192557,1
154416,1
212749,0
247911,1
8926,1
414105,0
50147,0
94461,0
60594,0
47353,1
298187,1
292139,1
383127,1
220637,0
411769,0
403135,1
60917,1
192660,1
222144,0
275899,1
172442,0
412329,1
70611,0
311358,1
271051,0
121020,0
401129,1
254648,1
86878,0
132525,0
357475,1
143701,0
357396,0
89572,0
48439,0
300223,1
253841,1
44725,1
379287,0
192161,0
372786,1
160766,1
218343,0
289245,1
240023,0
126772,1
403533,1
71941,1
107956,0
360464,0
79273,1
402059,0
86424,1
370733,1
118006,1
184596,0
142501,1
132666,0
98992,1
223584,1
154967,1
280446,1
93194,0
324767,1
150993,1
289412,1
164146,0
238212,0
387121,0
176050,1
169309,0
383900,0
387205,1
149500,0
101101,0
372238,1
264205,0
304838,1
138567,0
365728,1
9864,0
406409,1
340230,0
410682,1
197425,1
369125,0
75448,1
15243,1
4808,1
117090,0
31962,0
255246,0
356479,1
379421,1
165183,0
258665,0
75581,1
390526,0
190992,1
161013,1
3526,0
418916,1
283575,0
59697,1
304652,0
70547,0
222968,0
299304,1
204176,0
381068,1
16916,1
18783,0
81516,1
332344,0
15729,0
211006,1
354302,1
128106,1
267677,0
257812,1
2067,1
281937,1
205628,1
271123,0
205826,1
207110,0
329237,1
67170,1
102933,0
146873,1
26958,1
20624,1
179382,0
343551,1
292925,0
356116,1
361988,1
8263,1
90096,1
249242,1
409721,1
169845,1
294767,1
237830,0
88285,1
158357,0
84428,0
14134,0
185774,1
122560,1
292833,1
327186,1
132035,0
164881,0
348351,0
407434,1
85343,1
336887,0
152891,1
79931,0
349132,1
141532,1
217480,1
380531,1
119223,0
12384,1
101440,1
61292,1
172637,1
369515,1
110707,0
407582,0
308388,0
50423,0
386321,1
55813,0
72223,0
297341,1
298088,0
220405,1
132489,0
82489,0
331398,0
355628,1
77272,1
150607,0
144213,1
349451,0
397106,1
237860,0
203606,0
190982,1
181573,1
52954,1
358877,0
222051,1
184015,1
411464,0
158982,1
266615,1
375208,1
51671,1
236249,0
243205,0
53532,0
306976,1
136481,0
324562,1
53638,1
276072,1
295118,0
320153,0
130992,0
3455,0
390876,0
289031,1
264495,1
398987,0
121875,0
20959,1
38091,1
421677,1
205651,1
370558,1
294035,0
410320,0
90949,1
251799,0
417870,1
203598,0
410911,0
379884,1
274042,1
145341,1
31688,1
88541,1
419208,1
98200,1
312450,1
169272,1
228399,0
233496,1
114480,0
250689,0
165937,0
387797,0
400289,1
218970,1
267279,0
124200,1
199041,0
202628,1
34563,1
126453,0
159908,1
180480,0
152731,1
143971,0
378849,0
377101,0
303867,0
38543,1
342255,1
185804,1
231079,1
190869,1
278150,0
344974,0
11913,1
321827,1
223592,1
22339,1
30002,1
195791,1
243697,1
223077,1
326938,0
122649,0
200342,1
119230,0
166842,1
188765,0
196201,1
195377,1
345318,1
419949,0
391891,0
416691,1
89607,0
104641,1
95060,0
360844,1
206840,1
110585,1
373309,0
79766,1
232484,1
316819,1
206369,1
175399,0
356494,1
238662,1
70809,1
50601,1
136459,0
280660,0
130010,0
37967,1
21061,0
223706,1
4238,1
30777,0
247889,1
175548,1
379375,0
368433,1
179696,0
368310,0
300495,1
63993,1
285191,0
220284,1
115051,0
179670,1
336557,1
271484,1
5779,1
392339,0
98386,1
8401,1
289151,1
164242,0
11353,1
207643,1
122519,1
402902,1
235438,0
358993,1
279964,0
86378,1
144118,1
36516,0
76615,1
273279,1
243935,1
379730,0
380184,1
374971,1
10965,0
113142,1
257496,0
245308,1
105554,1
154389,1
10049,1
180228,1
246737,0
303301,1
90279,0
76942,0
112220,1
8364,1
208302,0
8265,1
70144,1
223853,1
174850,1
145273,1
195851,1
242481,1
77932,0
52892,0
211920,0
394627,1
314147,1
192741,0
82242,1
141210,0
381340,1
367992,1
263847,0
44111,0
157033,1
165524,0
20549,1
262547,1
220262,1
79770,1
179518,1
285947,1
98077,1
152445,1
379396,1
290181,0
211406,0
214503,0
8515,1
22273,1
48163,0
349268,0
390386,0
50209,0
365049,1
244931,0
224748,0
188522,0
294378,1
331809,0
106657,1
9145,0
368628,0
298245,1
292498,0
36979,0
269617,0
271176,0
267154,1
341106,0
148584,0
335066,1
335529,1
254105,0
237124,0
279343,0
58432,1
421487,1
392624,1
85779,0
320696,0
369718,1
301021,1
6505,1
19657,0
60504,0
164327,1
76002,0
105030,1
75416,1
215600,1
208211,0
58466,1
306772,0
186873,0
278482,1
20783,1
133696,0
291859,1
346326,0
90614,0
177371,1
341886,1
187540,0
393818,0
205136,1
209081,0
220696,0
33781,0
368786,1
334617,1
120308,1
377442,1
177905,0
293780,1
29306,1
112325,1
267448,0
219287,0
81083,0
341806,1
128038,1
131994,0
376997,0
176702,1
172987,0
569,0
391529,0
93212,0
325948,1
377430,1
172373,0
5116,1
50174,0
307219,0
140208,0
180930,0
385698,1
69250,1
141303,0
30725,0
59409,0
189188,1
302339,0
292713,1
383782,0
382752,0
397583,0
21090,0
388675,1
328801,1
169255,1
82511,0
197293,1
342181,1
319149,0
27039,1
394975,0
363626,1
73628,1
286818,1
381584,1
301251,1
175898,1
374551,0
85945,0
274041,1
17252,0
150612,0
144296,1
85702,0
8019,1
302102,0
17964,1
63275,1
296664,0
162072,1
338047,1
316076,0
375497,1
58044,1
183497,0
283822,1
242802,0
13146,0
208993,0
420012,1
232908,1
362606,0
369931,0
55631,0
268435,1
107844,0
289239,1
165507,0
59218,0
58181,1
196391,0
242283,1
169725,1
151975,1
420794,0
256189,1
360264,0
158995,1
417690,1
236459,1
179203,1
971,0
177061,1
96717,0
104797,0
330293,1
383838,0
151063,1
307096,1
325842,0
42586,0
93271,1
258540,1
321003,0
110484,1
8874,1
420008,1
222055,1
256124,1
417040,1
72348,1
96939,1
283438,1
68463,0
49532,1
231004,1
45777,1
261920,0
143919,0
120368,1
53751,1
357678,1
392399,0
31569,1
283919,1
93287,1
3437,0
192195,0
232574,1
91449,1
329297,0
313052,1
150428,1
354680,0
220200,1
62972,0
117259,1
157612,1
265467,1
323087,1
243855,1
7963,0
320598,1
89774,1
251574,0
232780,0
7639,1
62239,1
219875,1
307840,0
204924,0
72560,0
386795,0
226433,0
85523,0
49876,1
299181,0
382611,0
237045,0
198899,0
366897,0
12488,0
310577,0
378214,1
197947,0
100669,1
247009,0
238066,1
85856,0
220987,0
308144,0
29001,1
356532,1
148903,0
127449,0
4691,0
263151,0
96958,1
137748,0
165459,0
26066,0
31863,0
388963,0
78694,0
115176,0
352424,1
420476,0
87049,0
104671,1
62208,1
201364,0
4952,1
213174,0
240649,1
369007,1
393755,0
215241,0
160951,1
16925,1
100630,1
40705,0
95831,0
196660,1
226813,0
59997,0
97497,1
63898,0
134110,1
108484,0
271560,0
31542,1
261080,0
12355,1
419551,1
117579,1
60027,1
120853,1
295421,0
320814,0
155318,1
329139,1
175791,1
403070,1
421790,0
380332,0
186078,0
219050,1
156958,0
364578,0
316820,1
311273,1
375392,0
391630,0
223782,1
196402,0
266538,0
173110,0
224408,1
170738,1
227919,1
407744,1
55848,0
375344,0
35695,1
62538,1
120112,1
255717,0
145649,1
273226,1
243712,1
40099,1
78760,0
146532,0
240546,1
327313,0
211238,1
178051,0
131963,0
399801,0
244179,1
312847,1
103531,1
280435,1
97233,1
123911,1
155196,0
175921,1
51058,0
313038,1
380289,1
148549,0
44498,1
326444,1
309189,1
80135,1
8871,1
377621,1
396322,0
301918,1
364188,0
136385,0
154180,0
1581,0
180845,1
338579,1
166266,1
157699,1
191417,0
161258,0
75241,0
86572,1
113712,0
62444,0
188823,1
399886,1
16472,1
203801,0
189897,1
398579,0
163393,0
42902,1
265017,1
256207,0
60359,1
172386,0
215865,0
400895,1
256277,0
304019,0
46117,1
295969,0
346004,1
350307,1
68165,0
280720,0
158566,1
96551,0
136186,1
206613,1
254477,1
197123,1
240394,1
171108,0
192969,0
388234,0
221697,0
107307,1
265400,0
108049,0
315074,1
215640,1
245390,1
267769,1
379179,1
357447,0
262418,0
176283,0
367418,1
293096,0
205426,0
324070,0
96568,0
98231,1
110946,0
100510,1
14056,0
103969,1
319089,0
294521,1
111284,0
146815,1
179919,1
322783,0
326015,1
78165,1
391126,0
201577,1
228181,0
130049,0
17934,1
259624,0
255736,1
194043,1
104211,1
245907,0
373950,1
183230,1
352697,1
144403,0
235346,0
287790,1
109203,1
63162,0
272502,1
325808,0
90940,1
239125,1
113382,0
358671,0
124468,0
314914,0
274487,0
101050,0
213418,0
202868,1
243788,1
182020,0
1897,1
188320,1
256348,0
331051,1
88015,1
315317,0
40768,0
56559,1
172774,1
136488,0
362886,1
170732,1
389411,1
275093,0
169057,1
257265,0
53745,1
86074,1
224052,1
165586,0
367852,0
49304,1
312453,1
88924,1
252197,0
15728,0
111737,1
1195,1
322767,0
89245,0
50666,1
340000,1
194445,1
10725,1
269255,0
170073,1
18828,0
197663,0
235702,0
151701,1
219239,1
3403,0
308517,1
91710,0
341699,1
382107,1
396947,1
164875,0
312951,1
70413,1
238723,1
173387,1
169010,1
97491,1
134981,0
417059,1
297825,0
293741,1
193857,1
223616,1
19528,0
175311,1
337462,0
339969,1
85430,0
221763,0
282597,0
198868,0
10103,1
328887,1
89743,0
155619,1
52881,0
144321,1
115191,0
379728,0
18445,0
103191,0
280663,0
165512,0
44618,0
418622,0
193754,0
324541,1
26535,0
354973,0
299559,1
254849,1
354277,1
50065,0
139437,1
84110,1
402252,1
278891,0
327654,0
12399,1
116230,1
8815,1
280341,0
291715,0
235234,1
236380,0
192395,1
289010,1
81971,1
416094,1
319563,0
400736,0
13899,1
315657,0
273220,1
172850,1
220866,0
187664,0
268653,1
252469,0
94462,0
248413,1
264184,1
219318,0
76631,1
361646,0
223033,1
276346,0
381762,0
26967,1
291087,0
90199,1
196618,0
49203,1
13061,1
386101,1
233558,0
300601,1
143813,0
386426,1
98233,1
314877,0
244405,0
328013,0
183459,1
222489,1
154785,1
62776,1
76589,1
266099,1
413111,0
287757,1
417289,1
402694,1
413932,0
253611,0
307476,1
107175,0
247565,1
411937,1
127649,1
355002,0
48598,1
80502,1
292726,1
73970,1
174581,0
134137,0
127652,1
280952,1
64728,1
178462,0
305295,1
420155,0
300012,0
377518,1
421143,1
100204,1
306092,1
326710,1
243121,0
12034,1
245378,1
275575,1
92171,0
394022,0
144007,0
90264,0
70652,0
152939,1
323107,1
347875,0
133656,0
70504,1
14065,0
49830,1
217204,0
91756,1
367650,0
332343,0
127791,0
326397,1
367791,0
144807,1
124228,1
370416,1
36409,1
12875,0
271638,0
328827,1
381218,1
208542,1
410654,1
89268,0
132977,0
81750,1
30453,0
158499,1
162782,1
243150,0
66959,1
158476,1
297789,0
372011,1
181337,0
189076,0
266514,0
299314,1
51289,0
69148,0
284001,1
46359,0
123278,1
56382,0
45603,1
22718,0
275963,1
224889,0
239711,1
202847,1
44701,1
351559,0
304596,0
56670,1
239546,1
86836,0
138599,0
297211,1
228768,0
307483,1
89027,1
359719,1
390822,0
87825,0
330054,0
400254,1
331907,0
320077,0
79003,1
368939,1
398980,0
59607,1
244872,0
242188,1
179252,1
174526,0
355482,0
347416,0
220413,1
12040,1
241168,1
381104,1
144416,0
79606,0
76595,1
77614,1
235827,0
154451,1
253628,0
233542,0
82883,1
369989,1
202325,1
173493,0
185745,1
65660,0
418169,1
357422,0
32780,1
253219,1
96582,0
239593,1
237732,0
213924,1
230886,1
69188,0
402805,1
418211,1
160316,0
126315,1
83550,0
313619,0
19805,0
412659,1
95366,1
173042,0
95411,1
11892,1
101518,0
201574,1
93399,0
410923,0
411359,1
357719,1
260652,0
161082,0
418801,0
41463,1
32189,1
208878,1
272887,0
160658,0
25072,1
392407,0
30352,0
69105,0
239831,1
127228,0
407179,0
404677,1
380518,1
393774,0
164837,0
313607,0
181720,0
52012,1
254471,1
252351,0
266798,1
124772,0
174083,0
276010,1
232619,1
390296,1
368839,1
205422,1
157817,0
307721,0
327077,1
196452,0
29993,1
209881,1
118679,1
301385,0
55690,0
261433,0
124328,1
109608,1
42,1
143589,0
233659,0
330955,1
93706,0
9995,0
268535,1
27816,1
235248,1
282800,1
367731,0
43957,0
1655,1
39465,0
146209,0
286945,1
249165,1
294128,0
144517,1
78402,1
250778,0
80049,1
399068,0
202592,1
247671,0
139621,0
72455,0
363314,1
252524,0
256267,0
347704,1
244969,0
244395,0
286547,0
60295,1
203940,1
171253,1
331835,0
345897,0
401571,0
418396,1
286127,0
310057,0
25250,1
196041,1
241734,0
142437,1
201055,1
140284,0
155858,1
362842,0
367223,0
93560,1
292526,0
281232,1
313016,1
264809,0
89972,0
258870,0
26032,0
266554,0
391803,0
405588,0
369184,0
239945,0
26481,0
297643,1
14955,0
349214,1
367929,1
349324,0
393330,1
137867,1
335086,1
80045,1
417766,1
265312,0
213027,1
224146,0
23783,1
358128,1
58536,1
98533,1
282255,1
90636,0
101500,0
231217,0
90114,1
385587,0
376147,0
21538,0
277657,1
18421,0
379277,0
358399,1
226909,0
219026,1
358948,1
323719,1
285407,1
400583,0
102508,1
203634,0
303324,1
286186,0
200227,1
358394,1
75861,1
197561,1
208266,0
221699,0
310429,1
97727,1
101557,0
167858,0
126249,1
78967,1
305864,1
313137,1
306513,1
115161,0
55962,1
240520,1
119716,0
260700,0
166376,1
384769,0
110073,0
110285,1
407544,0
104758,0
228834,0
288237,0
251714,1
418063,0
72844,1
421672,1
361603,0
80050,1
257644,0
26003,0
262601,1
385934,1
109186,1
318062,0
378833,0
279977,0
377399,1
205909,1
195827,1
38016,1
80653,1
207532,1
94112,0
290411,1
118790,1
160680,0
22293,1
205187,1
255283,0
398475,1
42534,0
241060,1
167300,1
98230,1
79451,0
208490,1
180295,1
113350,0
388993,0
183442,1
410367,0
162533,1
263511,0
383073,1
345198,1
204565,0
352988,1
245526,1
28549,1
342673,0
11998,1
124755,0
61020,1
391802,0
185562,0
346435,0
186498,0
408185,1
34790,1
42890,1
391649,0
69586,0
243290,0
370337,0
277259,0
85498,0
25035,1
243195,0
325352,0
394191,1
214757,0
391145,0
228569,0
185105,0
245743,1
401460,1
344033,1
357327,0
71261,0
61833,0
60514,0
19947,1
313452,1
288666,0
399142,0
179576,1
43748,1
154622,1
227948,1
17587,1
319484,0
134744,1
132425,0
24925,1
122744,0
118959,0
140798,0
346760,1
421598,1
126485,0
53133,0
142944,0
407431,1
135711,0
395386,1
269300,1
408358,1
391264,1
161376,1
190035,1
223448,0
399203,0
41947,1
385967,1
220465,1
327871,1
370819,1
108176,1
60836,0
330918,1
323168,0
394765,1
294457,1
288652,0
260030,0
82426,0
311151,1
342339,1
273248,1
49235,1
279583,0
249205,1
232445,1
268257,1
25869,1
105771,0
184248,1
273037,1
352766,0
414149,0
10235,0
28359,1
410252,0
192925,0
176713,1
72022,0
20795,1
28972,1
126449,0
43319,0
10549,1
115213,1
29702,1
367793,0
45690,1
54710,0
289348,1
211665,1
266542,0
276422,0
59560,1
276714,1
206362,1
94794,1
77971,0
372742,1
255063,0
68018,0
214753,0
111400,0
317803,1
219191,1
149589,0
249955,1
312812,1
7289,0
15543,1
115340,1
361399,0
312501,1
167688,1
67970,1
196891,0
139216,1
269190,0
1996,1
115990,1
238835,1
48051,0
52112,1
103427,0
183170,1
83156,0
97619,1
179397,0
145987,0
399578,1
258050,0
398244,1
420697,0
126892,1
78445,1
299707,0
104904,0
342343,1
208252,0
297961,1
129540,1
402407,1
98328,1
84037,0
23182,1
407046,0
118492,1
184605,0
256947,1
355713,1
368763,0
72045,0
373607,0
126207,1
39131,1
341635,1
53484,0
266469,0
29094,0
113992,1
364458,1
25334,1
327176,1
244188,1
31280,0
27990,1
27633,0
67603,0
303855,0
11608,1
304978,1
39590,1
56271,0
250954,1
289963,0
261847,0
313513,0
347747,1
283255,0
146422,1
297700,1
396241,0
242962,1
337201,0
112900,1
52600,1
329910,0
308485,1
214463,0
307379,0
410926,0
6891,0
351101,0
374198,0
159669,0
320166,0
357979,1
273157,1
380147,1
308610,1
397336,0
380134,0
21448,0
6550,1
204550,0
291273,0
343117,0
247811,1
211643,1
228055,1
350875,1
158959,1
84951,1
247349,1
391704,0
197102,1
200436,1
420452,0
314403,0
173797,1
183488,0
160085,0
259252,0
293569,1
112583,1
204618,0
195520,1
391352,1
300382,1
212735,0
116267,1
236616,1
294233,1
363631,1
318385,1
213374,0
418609,0
184859,1
218053,0
195411,1
302642,1
172467,0
152002,1
219965,0
124480,0
31045,0
318831,0
351302,1
232566,1
158795,1
14451,0
150014,1
371274,1
98502,1
160374,0
375303,0
49759,1
52471,1
245684,1
120075,1
420841,0
28703,0
219217,1
49574,1
250353,0
345500,0
410487,0
45121,0
191714,0
409194,1
38883,0
256600,1
155018,0
157890,0
157430,0
90623,0
213510,1
139868,0
167471,0
208051,0
344410,1
35621,1
184638,0
133822,0
76998,0
192785,0
387274,1
406776,1
21617,0
73334,1
121628,0
286994,1
319847,1
374246,1
334477,1
106865,1
203433,1
394767,1
315791,0
269454,0
346801,1
49135,1
51758,0
31825,0
164932,0
176267,0
20841,1
384099,1
96175,0
207691,1
181165,1
106655,1
263689,1
161286,0
384304,0
76623,1
83984,0
377757,1
151590,0
342422,1
78930,0
292565,1
330306,0
